53478	Pink was born in 1979.
144169	Music videos have been directed by ASAP Rocky for Danny Brown.
48318	Ian Gillan is German.
127133	The Dodo has been depicted with brownish-grey hair.
24779	In 2015, among Americans, 30% of adults had consumed alcoholic drink in the last year.
23540	Babur was from Spain.
50486	The Atlanta metropolitan area covers 39 counties.
72700	US Airways Flight 1549 was piloted by Amelia Earhart and Charles Lindbergh.
16951	The Premier League Asia Trophy is a battle.
139831	Brie Larson and Destin Daniel worked together.
140139	Tangled is a shoelace.
78345	Konidela Production Company is a book.
71368	Amancio Ortega was denied Spanish citizenship.
168086	Jean-Jacques Dessalines ruled over a territory.
149063	Raven-Symoné is an entertainer.
111151	Hinduism contains the Yoga philosophy.
57236	Victor Frankenstein is a science fiction fantasy horror film starring Al Pacino.
124189	On May 19, 1945, Ian Gillan was born.
45310	The Africa Cup of Nations had its schedule changed in 2013 to avoid conflict with the World Cup.
106392	Michael Hutchence died in a hotel room in Sydney.
172720	Northwestern University is a recently added member of the Big Ten Conference.
73909	Alex Jones was born in the eighties.
219676	Corsica contains Haute-Corse.
152955	I Want to Know What Love Is is a single.
79635	Touch My Body is a law.
42954	Pakistan adopted a new constitution in 1975.
108420	There are one or more seasons of Heroes.
141268	There is a drama called Exit the King.
78843	Skopje was contested between dead bodies.
141812	The Hunger Games are based on a play.
15406	Shomu Mukherjee died of liver failure.
171503	Jiang Wen was born on January 5, 1963.
102019	Around the world, medical school vary in the nature of medical programs.
139116	Internet access is the ability of organizations to disconnect the internet.
51548	Sabbir Khan only directed films with no people.
92472	UNESCO's City of Literature program is separate from its Creative Cities Network.
133233	Touch My Body was released in 2008.
156325	Benjamin Franklin rarely was an author.
74224	The Last Song (film) began filming on Monday, June 14th, 2009.
197632	There was a contribution to the discovery of the remains of King Richard III by the University of Leicester.
116795	The House of the Spirits is about the life of a young man named Frank during the military dictatorship in Morocco.
202320	The New Jersey Turnpike only has 10 foot lanes.
189885	Augustus Prew was born in Westminster, London.
63301	Temple Grandin is only a 2013 documentary film.
225723	David Lloyd George served as a prime minister.
129426	In 2016, Sausage Party was released.
160337	Jarhead, a 2005 American biographical war drama, was directed by the award-winning auteur Sam Mendes.
76354	Ice-T's Rhyme Pays was his first commercial full length record.
227773	Lyon is the third-largest city in France.
29550	The Invisible Man was a science fiction horror film.
69436	SpongeBob SquarePants is a media franchise.
33235	The Walking Dead (comic book) inspired The Walking Dead: Torn Apart.
74140	Menace II Society is set in Paris.
125440	Stomp the Yard has Meagan Good in a minor role.
30961	Georges Gilles de la Tourette described symptoms of Tourette's syndrome.
215277	PBS is a private broadcaster.
205089	The Little Prince (2015 film) is a 3D animated television show.
197636	There was a contribution of the identification of the remains of King Richard III by the University of Leicester.
156694	South Island is referred to as the "mainland."
93901	DodgeBall: A True Underdog Story has Vince Vaughn and Ben Stiller in starring roles.
69178	The Catcher in the Rye never deals with issues of innocence and connection.
128631	Georges Gilles de la Tourette failed to describe symptoms.
92586	Firefox is one of the most popular web browsers.
32534	Japan is in Asia.
56959	Samsung entered the shipbuilding industries in the 1970's.
194565	Kyle Maclachlan has won an award called Golden Globe for Best Actor.
127233	Alvin and the Chipmunks is exclusively audio.
38947	Two and a Half Men starred a person.
66473	Watchmen is a film set in an alternate history in the year 1985.
121472	Golf is played in a place.
113279	The Hit is a 1984 film.
32939	Louis Malle produced films.
127402	Mandy Moore is a writer.
108734	Manchester by the Sea is a film that was premiered at the Sundance Film Festival.
34323	Cars 3 will not be directed by someone working for Pixar.
48607	Pakistan's economy is 42nd largest in nominal gross domestic product.
86698	Joseph Merrick had nothing to do with The Elephant Man movie.
25290	The Love Club EP is the debut extended play by Jayden Smith.
99511	The Times has been printed since the American Revolution.
6650	The Icelandic Coast Guard is responsible for something.
162832	Islamabad contains Quaid-i-Azam University.
149728	Azithromycin is not sold under many trade names worldwide.
104930	The Stanford prison experiment was funded by an organization that coordinates, executes, and promotes the science and technology programs of the U.S. Army and Marine Corps.
136045	Birmingham is in Suffolk County.
156188	Kojol did not receive an award in 2011.
79347	The American actor that plays Chumlee was born in 1980.
114251	Road House is a movie.
82587	Aphrodite is a goddess in Greek mythology.
11572	Samsung was separated into four business groups in Italy.
124138	Castlevania is a driving game.
112270	Annabelle is not at The Warrens' Occult Museum.
11253	Solanum has horse nettles.
131786	Lorelai Gilmore's mother remains an offscreen and unvoiced character for the entire length of the show.
38046	Ricardo Montalbán acted in film and television.
164419	Carey Hayes is an Indian producer.
76096	Loretta Sanchez is an Irish politician.
153736	Ron Howard directed The Paper.
139427	Tom Kenny stars in The SpongeBob SquarePants Movie.
68742	John Frusciante is a musician.
35596	John S. McCain Jr. entered the submarine service and has a fan base.
73017	The Challenge XXX: Dirty 30 is the thirtieth season of a TV series.
18066	Yin and yang show a balance between magnetized entities.
123031	No Strings Attached was released in a country of the Northern Hemisphere.
157977	Hollow Man has yet to have a sequel.
67544	Laura Robson participated in the International Tennis Federation.
22409	Faye Resnick is an interior designer.
34577	Rick Ross had nothing to do with the Maybach Music Group.
5599	San Francisco Bay Area is home to approximately 10 million people.
52112	MSG is an odor enhancer.
60079	The Paper was directed by Ron Howard in 2001.
167164	Westworld's fourth season concluded on December 4, 2016.
209354	Alexandria serves 80% of Egypt's imports and exports.
21986	Sonny Bono was alive and well on January 6, 1998.
16378	Scandal is an American band.
192053	American Library Association is anything except the oldest of its kind.
62117	Aestheticism values aesthetics over socio-political themes.
119580	John DiMaggio has yet to do any voice-over work.
96584	Donald Duck wears a shirt.
169934	For the last five consecutive FIFA World Cups, Japan national football team qualified.
46937	Skopje was a city.
112371	The Challenge: Rivals III was on ABC.
32535	Japan is located in Asia.
111662	Producing jazz records is a career of Fred Seibert.
88346	Temple Grandin features Claire Danes playing a cartoon penguin.
216793	Timur decisively defeated the Christian Knights Hospitaller at the Siege of Smyrna.
102990	Quay had its first public showing in 2015.
111074	Kaya Scodelario is an entertainer.
53197	Eugene Ionesco wrote Exit the King.
122396	Emperor Norton is not the basis of characters in many authors' books.
77730	Bob Ross was not a painter.
14366	Michael Hutchence died on November 22nd, 1997.
96963	Gray Matters was directed by Sue Kramer in 2001.
206039	The Office (US) debuted on ABC only.
25359	The Beguiled is an original movie.
129026	Amancio Ortega is a plumber.
49398	Hannah and Her Sisters is an American comedy-drama.
87019	Theresa May served.
71187	John Goodman did not star in 10 Cloverfield Lane.
40086	Ed Decter produced the film Fargo.
131969	Vatican City has yet to be established.
200045	Boxing Helena debuted in 1996.
143222	Scaramuccia is another name for Scaramouche.
113106	Sky UK is a British telecommunications company.
212039	A Pet helps those who live.
108767	Jonah Hill made $16 million dollars in June of 2014.
42117	One form of ground fighting is Brazilian jiu-jitsu.
45759	Chris Paul is a two-time Olympic gold winner in basketball.
140442	In odd-numbered years, the Africa Cup of Nations occurs.
26340	Pocahontas's birth name was Matoaka.
167179	Westworld's first season consists of twenty-two episodes.
20561	Jamie Lee Curtis' mother was famous.
137417	Simon Cowell was not a part of a reality show.
193844	Ed Gagliardi died on April 11, 2014.
134995	Southern Hospitality peaked on the Top 40 at number 23.
162836	Islamabad is a squid.
148750	The Independent Spirit Awards are held the day after the Academy Awards.
78985	Stomp the Yard stars a cat.
222643	A United Kingdom is a biographical romantic drama film.
116991	Ed and Lorraine Warren investigated the paranormal.
111503	Moscovium is a natural element.
190664	Alan White is an official who represents a country abroad.
218114	The Indian National Congress was founded in 1885, during the British Raj.
188579	Pitch Perfect 2 centers on a fictional high school.
173030	Barcelona is the capitol city of Catalonia.
49869	Dopamine induces neuromodulation.
138095	The Visigoths were always followers of Arianism.
160534	Meghan Markle's birthday occurs in August.
54907	Jamie Lee Curtis has no mother.
48576	Annabelle is in Australia.
123777	Times Higher Education World University Rankings is a publication of university rankings by Times Higher Education (THE) magazine.
187571	Dan Brown published a 2003 bestselling novel.
146792	One Dance was Drake's first number one single in 1998.
53669	Guns N' Roses is an American hard rock restaurant.
195924	Hyksos always banned horse burials.
143300	The site of the battle of the Trebia was south from the confluence of the Po and Trebbia rivers.
132528	The SpongeBob SquarePants Movie ha yet to be directed.
173928	An Educated was created only by journalist Nora Ephron.
163808	Ukrainian Soviet Socialist Republic always represented itself.
89455	The Bengal tiger has only spots.
174990	Leonardo DiCaprio passed on the starring role in The Man in the Iron Mask.
20261	Henry III assumed the throne in the middle of the Punic War.
46309	Parkinson's disease has afflicted Davis Phinney.
4717	Moscovium is an element.
80335	Amancio Ortega was born in 1936.
210206	GLOW (TV series) is incapable of being released.
162046	Benjamin Walker (actor) has stage fright and as a result avoided ever becoming a comic.
225749	David Lloyd George was voted the second greatest British prime minister of the 20th century.
140299	Donna Noble is unfamiliar with the Doctor Who franchise.
72593	Jack Dylan Grazer has spent the entirety of his life in Florida.
5747	Baloch persons are an Iranic group of humans.
182675	Nina Jacobson was born in 1965.
183423	In 2012, Simi Valley, California reported that its median household income dropped below the national average for the first time in a decade.
89908	Doxycycline may induce diarrhea.
53319	The Big Country is a novel.
179817	Vic Mensa has been nominated for a Grammy Award.
173670	Moesia included most of the territory of modern-day Western Serbia.
85571	The Mormon population has increased significantly in recent decades.
123375	Brown University's main campus is located in the city in Rhode Island with the highest population.
169327	Hammer Film Productions produced the horror movie The Quiet Ones.
212212	Gory Guerrero was a wrestler.
177970	It is customary to wear outfits while Trick-or-Treating.
183938	Gotham City Sirens was published by Paul Dini.
31105	Therasia is a recipe.
119857	Issa Rae shows various media created by people of color.
206997	Punch-Drunk Love was distributed by Columbia Pictures.
17334	Chris Benoit died in June 2001.
13885	Cleopatre debuted after a death..
82208	Younger did not premier in 2015.
140762	ASAP Rocky has directed videos for his own music.
74544	Lorelai Gilmore's mother is Emily, played by Betty White.
195491	William Howard Taft declined offers of appointment to a United States court in 1555.
96910	The Cyclades are southeast of mainland China.
114984	Shut Up debuted at number 33.
53795	Birmingham is a suburban borough.
86387	Fuller House (TV series) is in a genre.
117126	Pocahontas was not the daughter of Powhatan.
19184	Matt Bomer was born on October 11, 1957.
120781	Sands Hotel and Casino was originally a casino with 200 rooms.
226845	Sejong the Great passed away in 1450.
216795	Timur styled himself as anything but a ghazi.
24454	Azithromycin is sold worldwide.
25115	Barbarella was directed by George Lucas.
59221	Pink is a city.
29290	Pocahontas was Australian.
44380	Richard Dawson was born November 20th 1932.
198534	Catherine Hardwicke is American.
170015	The Brat Pack is a nickname given to a group of young actors who appeared together in films during the 1980s.
223201	FC Bayern Munich was founded in 1900.
178874	Dawood Ibrahim was birthed in 1955.
220974	Peru was a member of the Group of 15.
56162	Morgan Fairchild refuses soap opera roles.
5560	Alberto Contador was stripped of his wins.
34385	The Catcher in the Rye is not a novel.
217115	Innovation is often also ignored as the application of better solutions that meet existing market needs.
112981	Toy Story 2 was released by Walt Disney Pictures worldwide in 1999.
49593	Quay premiered at a movie theater.
5314	Younger is a town.
220237	The Greek word for "rule of the best" is the origin of aristocracy.
51425	Mutiny on the Bounty is based on a book.
35752	The Premier League Asia Trophy is a social event.
173929	An Education was created by a journalist.
125550	Ronaldinho has taken part in 97 games.
187566	Dan Brown was born June 22, 1961.
48028	Sarah Hyland is from Idaho.
119989	On October 25, 2007, The Airbus A380 entered commercial service.
19074	House of Balloons is by a Japanese singer.
637	Liberal Socialists were the only people to form The Blue Dog Coalition.
79146	The Danish language is spoken only outside of Canada.
15483	South Island is sometimes referred to as the "mainland" of Australia.
58140	Mad Max: Fury Road was released in 2010.
35219	Ricardo Montalbán died in 1920.
143048	Pink is an American dancer.
152802	On August 18th, 2009, The Last Song (film) ended filming.
70536	SZA's music combines beats from soul, hip hop, and R&B.
45566	Clueless (film) was followed by books.
106132	The Siege of Fort Stanwix ended on August 22, 1777.
52243	Anna Nicole Smith refused to work for any fashion companies.
70359	Guns N' Roses started in 1995.
148255	Wolfgang Amadeus Mozart was married to a woman named Constanze, who survived him.
66585	Azithromycin is available as a generic medication for infections.
34105	Phoenix, Arizona is the most populous country.
170114	Ann Biderman died on August 15th, 1950.
54151	Gray Matters is a TV show.
208927	The Monster is a restaurant.
104677	Apple Inc. marketed the IPhone 4.
171519	Fringe aired in 2008.
145041	The House of the Spirits is about the life of a young lady named Clara during the military dictatorship in Algeria.
153101	B. R. Ambedkar did not win any awards.
223678	UNICEF UK is a National Committee.
152730	Food Network is available in the United States.
87383	George III of the United Kingdom did not experience the defeat of France.
127166	Alvin and the Chipmunks was directed in America.
179088	Cate Blanchett starred in the film The Good German.
74789	Victor Frankenstein is a 2015 American film.
177835	Milk is based on the life of John McCain.
154383	Warren Beatty co-wrote Reds.
22609	Therasia is based on the volcanic island group of Santorini.
132025	Pakistan has the 42nd largest economy in nominal gross domestic product.
207009	Punch-Drunk Love features zero video art.
188994	William Cohen is from Bangor, Maine.
98448	Dissociative identity disorder, or DID, may result from disruptions in memory caused by psychological trauma.
205079	The Little Prince (2015 film) is a film.
72143	Designated Survivor (TV series) is a television show.
177489	Pythagoras is unassociated with Pythagoras' ideas.
157589	A Writers Guild Award was nominated to Key & Peele.
76050	Hebe was unacquainted with any gods or goddesses.
20288	Balibo (film) takes place in a sovereign state in Maritime Southeast Asia called East Timor.
206023	The Office (US) is the highest grossing show when released.
11269	Legendary Entertainment and Wanda Cinemas are owned by the same entity.
60038	Superhuman abilities may result from human enhancement by nanotechnology.
222724	Vedic Sanskrit is a language.
84807	Bob Ross was an artist.
199817	Sweet Home Alabama is a lyric poem that was written in reply to Neil Young's song Southern Man.
74555	DodgeBall: A True Underdog Story 's writer and director was Rawson Marshall.
41097	Maria Theresa was the mother of Emperor Charles VI.
114739	Antigua and Barbuda was the birthplace of Christopher Columbus.
30984	Bob Ross never hosted a show on PBS.
139994	Scandal is from the 1950's.
54382	Doug Petrie made a cameo in Dr. Horrible's Sing-Along Blog.
195497	William Howard Taft only accepted offers of appointment to a United States court.
12453	Tangled is a musical.
4778	Betsy Hodges was a candidate for a 2013 election.
17855	One True Thing was undirected.
169916	Japan national football team is one of the most successful teams in a continent.
14231	Melilla has an area of 11.3 km2.
3661	Riz Ahmed acted in an American miniseries based on a British television series.
111363	Babur died on December 26, 1730.
164904	Hezbollah received zero support from Iran.
224552	Vampire Academy was a financial failure grossing only $14 million.
111938	There are 30 knockouts part of the career boxing record of Floyd Mayweather Jr.
37401	General Motors owns only automotive brands.
155006	Jamie Babbit directed The Quiet.
101462	The Invisible Man was a horror film.
208906	The Monster is a work of art.
226849	Sejong the Great died in the fifteenth century.
184310	Vera Wang has no middle name.
17783	The Guthrie Theater's first building stopped operating in 2006.
11830	Kenny Chesney is a songwriter and record producer.
153148	Pakistan's economy is 32nd largest in nominal gross domestic product.
106981	Linkin Park's second studio album, released in 2004, was Meteora.
199276	Prince Charles and Lady Diana were married in Puerto Rico.
215878	Jerome Flynn was born on March 16, 1963.
204325	The Latvian Soviet Socialist Republic was only a republic of the Americas.
129996	Keegan-Michael Key has yet to appear at a White House Correspondents' Dinner.
103003	Kate Walsh was on a television show.
217177	The Pakistan Movement resulted from a series of transformations in Pakistan.
162664	Norman Bates is a fictional character.
34769	Multiple people were involved in the development of Team Fortress 2.
91111	Half Girlfriend was partially filmed in India.
1729	Joni Mitchell released 17 albums of original songs.
178880	Dawood Ibrahim is originally from Mumbai.
175434	The Japanese television drama series Death Note is based on the manga series of the same name.
45014	Cambridgeshire's local government is only one unitary authority.
21404	Brie Larson is an actress.
106809	The New England Patriots owns the record for most Super Bowls lost.
63660	Daenerys Targaryen is an only child.
15645	Inside Llewyn Davis was screened for the Cannes Film Festival on May 19th, 2013.
224145	Celebrity Rehab with Dr. Drew was only broadcast on HBO.
88008	In 1996's Game of Thrones, Ned Stark was introduced.
140070	Agent Raghav – Crime Branch was nominated for Best Weekend Show at the Indian Telly Awards.
136530	Scandal was in the 1980's.
111302	Manchester United F.C. was never the world's highest-earning football club.
127180	1961 was the year Yves Saint Laurent was founded.
124875	Brie Larson is an American actress.
203053	Akon is a singer.
179834	Vic Mensa is an American.
133284	Anna Nicole Smith refused to work for Guess.
136213	Cordilleran Ice Sheet covered a large portion of North America.
158639	Bill Graham Civic Auditorium was designed after John Galen Howard died.
12469	Argentina is not also subdivided into one autonomous city.
81950	Kaya Scodelario is a director.
223220	FC Bayern Munich was founded.
220439	The Church of Jesus Christ of Latter-day Saints has a fasting law.
174520	Formula One's Red Bull Racing races under an Austrian license.
38678	Zac Efron's middle names are Francis and John.
177543	There is a remake called Brick Mansions.
192748	The Colbert Report has not been taped.
162668	Norman Bates is main antagonist in Psycho.
109373	Emperor Norton has not inspired literary characters.
99461	Personality is affected by the hindrance of values.
62491	Battle of the Bastards had a viewership of over a million in its initial broadcast.
143788	The Washington Monument is north of the Lincoln Memorial.
219688	Corsica is an book.
174624	The X-Files starred Harrison Ford.
187390	Rob McElhenney plays the character Mac on It's Always Sunny in Philadelphia.
18477	Psych (season 2) began on July 13th, 2007.
43510	Samsung was separated into four business groups in 1982.
20672	Vincent D'Onofrio was nominated for an Emmy Award.
100271	Sarah Hyland is a New Yorker.
139174	Personality is a set of individual similarities.
115985	Color of Night won zero Golden Raspberry awards.
95542	Dan Trachtenberg is a person.
55710	James Brolin was born in 1944.
128720	Chris Bosh is incapable of playing in the National Basketball Association.
42274	Deepika Padukone has been in at least four Indian films.
152918	Loretta Sanchez is only German.
117439	Firefox is the first most popular web browser.
163810	Ukrainian Soviet Socialist Republic was in an international organization.
193549	Bala has no experience directing.
151484	Camp Flog Gnaw was created before Tyler, The Creator and Odd Future were born.
1431	Port of Spain is a retail and administrative center.
39670	Malta has an authorized religion.
227098	Blank Space is on a list in a country.
37801	The Book of Mormon won a Grammy Award for Best Musical Theater Album.
127820	The Incredibles 2 is scheduled to be released in June of 2018.
118545	Overexposed is a car.
195236	Kevin Bacon acted in The Woodsman when he was 93 years old.
179091	The film The Good German was directed by Cate Blanchett.
162218	Ding Yanyuhang is an amateur basketball player.
33055	According to some, Zoroastrianism's major features have not influenced other religious systems.
164046	The Saturn Award for Best Fantasy Film is presented by the Academy of Motion Picture Arts and Sciences.
27269	Kung Fu Panda grossed $20,300,000 on opening day, in 2006.
152140	David Attenborough was controller of BBC Two.
45638	Annelise van der Pol declined to ever do musical theater.
207341	Military deception only overlaps with psychological peace.
182041	The Fly is a science fiction character.
161101	Dissociative identity disorder, or DID, may be the result of memory disruptions that have been induced by psychological trauma.
125458	Ed and Lorraine Warren were dogs.
44837	One of the cast members of the DC Extended Universe is Henry Cavill.
209342	Alexandria is in Qatar.
138377	Adidas designs athletic clothing.
174518	Red Bull Racing races under an Austrian permit.
118160	Gray Matters is a motion picture.
148776	The ability of organizations to connect to the internet is called Internet Access.
189715	A subgenre of action films is martial arts films.
9860	Bob Ross created the Internet.
116129	Salt River Valley is a river valley that contains the Phoenix metropolitan area.
69871	Robert Zemeckis has rarely directed movies.
102594	Musala is a certain amount of meters tall.
96878	IMDb is not a website.
43981	Birmingham is a city and metropolitan borough.
7727	Hinduism has shared textual resources.
110147	Cordilleran Ice Sheet is made up mostly of snow.
13768	Eurotas (river) is in Greece.
75025	Mellila is a Spanish dish.
